sentence_id,review_id,review,word_count,vader,textblob
96.93.1,96.93,Food is excellent but price a little expensive,8,1,1
96.94.1,96.94,Quite nice as good as what I get in Australia,10,1,1
96.95.1,96.95,Tasty indian food in HCM City,6,1,1
96.96.1,96.96,Very nice tasty Indian Restaurant,5,1,1
96.97.1,96.97,Great food and friendly staff,5,1,1
96.98.1,96.98,Really enjoyed our meals,4,1,1
96.99.1,96.99,Very good Indian food,4,1,1
96.1.6,96.1,Nice food and staff are very nice,7,1,1
96.101.1,96.101,best place to eat Indian food,6,1,1
96.102.1,96.102,Halal Indian food available,4,1,1
96.103.1,96.103,Good service and tasty of Indian,6,1,1
96.104.1,96.104,A comfortable place with Indian test,6,1,1
96.105.1,96.105,Very Very delicious food,4,1,1
96.106.1,96.106,Food is amazing in Vietnam,5,1,1
96.107.1,96.107,It is good with hospitality front,6,1,1
96.111.1,96.111,Enjoying indian food with friendly staff,6,1,1
96.113.1,96.113,For Indian Food,3,1,1
96.114.1,96.114,Good For Indian Food,4,1,1
96.115.1,96.115,Finally found Indian restaurant in Hcm,6,1,1
96.116.1,96.116,Good taste and service,4,1,1
96.119.1,96.119,Very tasty food items,4,1,1
96.12.4,96.12,Taste is good,3,1,1
96.122.1,96.122,Good spicy in Vietnam,4,1,1
96.124.1,96.124,Good indian food,3,1,1
96.125.1,96.125,Good food taste,3,1,1
96.126.1,96.126,Good in budjet,3,1,1
96.127.1,96.127,Excellent and authentic,3,1,1
96.129.1,96.129,Real indian food,3,1,1
96.13.2,96.13,Good Indian food,3,1,1
96.135.1,96.135,It is OK OK place,5,1,1
96.147.1,96.147,Were happy to be the one that you chose to make This meal for you and your beloved Family,19,1,1
96.147.2,96.147,Were happy to be a little moment that happens in your Life Journey,13,1,1
96.147.3,96.147,Once Again 3 Thank you so much Best wishes for all of us,13,1,1
96.15.10,96.15,201907 Here we come again It s dinner,8,1,1
96.15.11,96.15,Hi Chai seems to be the authentic taste,8,1,1
96.15.12,96.15,201906 It was real Indian curry,6,1,1
96.15.13,96.15,An Indian said it so there is no doubt,9,1,1
96.151.1,96.151,The main customer base is staff at the nearby airport and Indians living nearby,14,1,0
96.151.2,96.151,Like an Indian restaurant there are a lot of menu items but if you look at the pictures and English descriptions it seems like the food and the curry can get confused like the curry,35,1,0
96.151.3,96.151,There is a set menu but this is not recommended,10,0,1
96.151.4,96.151,The amount used by the Korean army 20 years ago was not autonomously served on the food tray but served as a feeling of being forced to serve a small amount under the excuse of lack of supply,38,0,0
96.151.5,96.151,For the set menu curry can be selected from lamb chicken seafood,12,1,0
96.151.6,96.151,On future visits I plan to ignore the set and try again as a single item,16,0,0
96.151.7,96.151,It looks like there are two Indian chefs in the kitchen,11,1,1
96.151.8,96.151,The mutton curry s lamb was softer than I thought and the curry was also soft ^^ When ordering a set 2 pieces of large Plain Naan are served along with Steamed Rice,33,1,1
96.151.9,96.151,I can t eat rice after eating this,8,1,1
96.151.10,96.151,There was a lot of naan but I dipped it in the curry so I didn t have enough curry to mix with rice,24,1,1
96.151.11,96.151,The tandoori chicken served on the plate was softer than expected but the taste was too light,17,1,0
96.151.12,96.151,Lassi was delicious,3,1,1
96.151.13,96.151,The photo at the end of the photo is a picture of a food plate that will evoke nostalgia for those who have passed away,25,1,1
96.157.1,96.157,The food is delicious The staff is friendly and courteous Very good English is spoken The restaurant is definitely worth a visit,22,1,1
96.159.1,96.159,Super nice staff who speak excellent English,7,1,1
96.159.2,96.159,About 10 minutes walk from the airport in HCMC,9,1,1
96.159.3,96.159,The best naan bread I ve ever eaten,8,1,1
96.159.4,96.159,The other dishes were all delicious too,7,1,1
96.159.5,96.159,I felt comfortable and would come again,7,1,1
96.16.2,96.16,If you go to Dongdaemun Station on Line 1 there are many Nepalese and Indian restaurants,16,1,1
96.16.3,96.16,The price is somewhat similar Yang is 1,8,1,1
96.16.4,96.16,5 times more satisfied with Seoul,6,1,1
97.1.1,97.1,Chinese food is delicious,4,1,1
97.1.2,97.1,The specialty i think is Beijing roast duck,8,1,1
97.1.3,97.1,Crispy skin and little meat sliced in front of the customers by the cook,14,1,0
97.1.4,97.1,Nice restaurant for business family meetup,6,1,1
97.2.1,97.2,Fair to say that the food quality is average this is to compare with other restaurants of the same standards,20,1,1
97.2.2,97.2,The service is also just average,6,1,0
97.2.3,97.2,What disappointed me was the availability of dishes there aint much to order for dim sum and the portion of roastmeatdishes is much less for the double price you pay,30,0,0
97.2.4,97.2,It s not bad but I can definitely and easily find better options,13,1,1
97.3.1,97.3,Located on the second floor of the Tan Son Nhat hotel this Dim Tu Tac location can get quite packed,20,1,1
97.3.2,97.3,Service is good and tables are turned fairly quickly compared to other locations,13,1,1
97.3.3,97.3,However the food quality is not as good as the Hoang Van Thu location near the Sheraton,17,0,1
97.3.4,97.3,The food is good but it can be better,9,1,1
97.3.5,97.3,We were seated promptly but the wait on the food can get slow in between dishes,16,1,0
97.3.6,97.3,Overall good service and good food,6,1,1
97.4.1,97.4,It s honestly baffling to me that this restaurant has received such positive reviews with such basic comments like good or delicious,22,1,1
97.4.2,97.4,Don t be fooled by these seemingly glowing reviews they couldn t be further from the truth,17,0,1
97.4.3,97.4,First off the restaurant is located in a shabby rundown 3star hotel and the decor is outdated and unappealing,19,1,0
97.4.4,97.4,The restroom is downright filthy and unsanitary so if you re looking for a clean dining experience this is not the place for you,24,1,0
97.4.5,97.4,Even worse than the lackluster atmosphere is the quality of the food,12,0,0
97.4.6,97.4,Despite the exorbitant prices the portions are minuscule and definitely not worth what they charge,15,1,0
97.4.7,97.4,I mean the prices are on par with what you d expect in the US which is ridiculous considering the subpar quality,22,0,0
97.4.8,97.4,Now let s get to the actual food,8,1,1
97.4.9,97.4,The jasmine tea is disgustingly watered down and tastes like hot boiled water instead of tea,16,0,0
97.4.10,97.4,And don t even get me started on the dim sum,11,1,1
97.4.11,97.4,We ordered Har Kau and the skin is so thick and flavorless that it might as well not even be there,21,1,0
97.4.12,97.4,And the fried noodles with seafood Not only were they cold but they were dripping with oil,17,1,0
97.4.13,97.4,When we asked the server why they were cold they completely ignored us which just adds insult to injury,19,0,0
97.4.14,97.4,Save yourself the money and skip this forgettable place altogether,10,1,0
97.4.15,97.4,If you re looking for authentic and delicious dim sum look elsewhere,12,1,1
97.4.16,97.4,Trust me you ll thank me later,7,1,1
97.5.1,97.5,Delicious Chinese food here,4,1,1
97.5.2,97.5,Nice place for business lunch,5,1,1
97.6.1,97.6,Restaurant is clean and clear,5,1,1
97.6.2,97.6,All dishes are tasty especially Roasted Duck,7,1,1
97.6.3,97.6,My family and friends love this place,7,1,1
97.6.4,97.6,We always choose this place for special events,8,1,1
97.7.1,97.7,One of my mustgoto places whenever I m in town,10,1,1
97.7.2,97.7,The food is amazing,4,1,1
97.7.3,97.7,Favourite is the steamed rice rolls fried in xo sauce,10,1,1
97.7.4,97.7,I d say it s just like eating in Hong Kong,11,1,1
97.7.5,97.7,Service is impeccable,3,1,1
97.8.1,97.8,A chinese restaurant located near the airport,7,1,1
97.8.2,97.8,The food is okay but they didn t train the staff well,12,1,1
97.8.3,97.8,When we ask why the food takes long time and there is hair in the food the staff just take note and go away no apologize or any action is taken,31,0,1
97.8.4,97.8,And this is just ruining your dining experience,8,0,1
97.9.1,97.9,Good dimsum and Chinese food here restaurant at level 2 of Tan Son Nhat Hotel,15,1,1
97.9.2,97.9,I m happy with food and services happy with staff when they recommend me to order,16,1,1
97.9.3,97.9,Price is accepted worth,4,1,1
97.1.5,97.1,Order too long bad service,5,0,0
97.1.6,97.1,If you want to test your patient and your EQ this is a great place,15,1,1
97.11.1,97.11,You can have dimsum lunch or dinner here,8,1,1
97.11.2,97.11,Some of dishes have over oil fat,7,1,1
97.11.3,97.11,Good for group of people and family,7,1,1
97.12.1,97.12,Delicious food and very good service,6,1,1
97.13.1,97.13,A standard Chinese restaurant,4,1,1
97.13.2,97.13,The food was good but nothing is extremely good or impressive,11,1,1
97.14.1,97.14,Nice restaurant in five star Tan son Nhat Hotel well know located,12,1,1
97.14.2,97.14,Good atmosphere drink and food was delicious,7,1,1
97.15.1,97.15,Food is good enough but serving a little bit distraction,10,0,1
97.16.1,97.16,The China restaurant have a lot of delicious China food the special one its is dimsum,16,1,1
97.17.1,97.17,Good service Good venue,4,1,1
97.17.2,97.17,Parking areas are very convienience,5,1,1
97.17.3,97.17,We ve come here times 2nd floor 202 Hoang Van Thu for the above mentioned points however the third time we found the price of a small vegetable dish shiitake asparagus was so high 250,35,1,0
97.17.4,97.17,000vnd vs the price of a half of a Pecking Duck with 2 dishes 400,15,1,0
97.17.5,97.17,I am regretted for not taking photo of this vegetable dish,11,0,1
97.17.6,97.17,It was not worth enjoying it highly recommend should not order the shiitake stirred with asparagus,16,0,1
97.17.7,97.17,The others are good my own comments,7,1,1
97.18.1,97.18,Came across Dim Tu Tac for lunch,7,1,1
97.18.2,97.18,Steamed prawn dumpling steamed pork prawn dumpling rice rolls with shrimp crispy rice were fresh tasty as its names,19,1,1
97.18.3,97.18,But the stir fried vegetables with preserved taro curd sauce was overpriced,12,1,1
97.18.4,97.18,Staffs were friendly professional,4,1,1
97.18.5,97.18,Noted that service charge included,5,1,1
97.19.1,97.19,Diversify dishes in menu,4,1,1
97.19.2,97.19,Good taste easpecially a tea must try when visit,9,1,1
97.19.3,97.19,Good services and clean restaurant,5,1,1
97.19.4,97.19,Good place to have meal with family or large group,10,1,1
97.19.5,97.19,Allow to reserve also deliver door to door,8,1,1
97.19.6,97.19,Dim Tu Tac Tan Son Nhat has a big and safe car park inside a compound,16,1,1
97.2.5,97.2,Love this place,3,1,1
97.21.1,97.21,Excellent service lovely and delicious food,6,1,1
97.22.1,97.22,The food is good but price a bit expensive,9,1,1
97.23.1,97.23,A great place to enjoy dim sum,7,1,1
97.24.1,97.24,Great food good service decently priced,6,1,1
97.24.2,97.24,I will keep returning,4,1,1
97.24.3,97.24,Tender duck meat with generous sauce portions,7,1,1
97.24.4,97.24,Patient and understanding staff,4,1,1
97.24.5,97.24,On that note for the same price do not bother going to hoang yen vietnamese cuisine,15,1,1
97.24.6,97.24,800 000 for 34 awful tasting dishes bad service and even charged us for smth we didn t order,19,0,0
97.25.1,97.25,It s okay,3,1,1
97.26.1,97.26,Good food good price good service,6,1,1
97.27.1,97.27,A bit pricey but amazing food,6,1,1
97.27.2,97.27,Everything was above expectations and service is great,8,1,1
97.27.3,97.27,1 mil got half a duck some noodles vegetables 2 soups hot tea and a free dessert,17,1,1
97.28.1,97.28,Everything was very good there,5,1,1
97.28.2,97.28,The Food was very tasty and deserved in different parts so it was at the right moment and temperature on our table,22,1,1
97.28.3,97.28,The Place looks very clean and a bit luxurious,9,1,1
97.28.4,97.28,We will be back again,5,1,1
97.29.1,97.29,Nice dim sum place to be in HCM,8,1,1
97.3.7,97.3,Good freshly made dimsum dishes,5,1,1
97.3.8,97.3,We ve been regular guests here for some time now,10,1,1
97.31.1,97.31,Very tasty Dim Sum good service reasonable price,8,1,1
97.31.2,97.31,The place is well organized have tables for couples as well as families and large groups,16,1,1
97.34.1,97.34,Dimsum dishes are reasonably priced and services are excellent,9,1,1
97.34.2,97.34,Just beware that prices are not GST inclusive,8,1,1
97.35.1,97.35,Good place for family,4,1,1
97.36.1,97.36,Location and food quite suitable for every one,8,1,1
97.37.1,97.37,One of best dimsum and Chinese cuisine in town,9,1,1
97.37.2,97.37,Great location hospitable staffs with spacious car parking,8,1,1
97.38.1,97.38,Food are excellence,3,1,1
97.38.2,97.38,Dimsum is good too,4,1,1
97.39.1,97.39,Very nice Chinese restaurant,4,1,1
97.39.2,97.39,with me Dimsum is better than Din Tai Fung restaurants,10,1,1
97.39.3,97.39,You must try Dimsum if visit this restaurant,8,1,1
97.4.17,97.4,One of the best Chinese restaurant in Ho Chi Minh City Vietnam,12,1,1
97.4.18,97.4,Price quite affordable,3,1,1
97.41.1,97.41,Dim Tu Tac is a good Chinese style restaurant located on 2nd floor of Tan Son Nhat Airport hotel,19,1,1
97.42.1,97.42,Good dim sum but poor service,6,0,1
97.43.1,97.43,The food is excellently delicious,5,1,1
97.43.2,97.43,Staff is quick and always ready to assist,8,1,1
97.44.1,97.44,Inside Tan Son Nhat hotel free parking for car,9,1,1
97.44.2,97.44,Hong Kong s style food,5,1,1
97.45.1,97.45,Good Chinese restaurant,3,1,1
97.46.1,97.46,Spectacular meal in an awesome first class restaurant,8,1,1
97.46.2,97.46,I will come back again,5,1,1
97.48.1,97.48,Good place for your dimsum and Chinese with with Hong Kong style,12,1,1
97.49.1,97.49,Very satisfy with the foodgood dimsum and good service,9,1,1
97.5.3,97.5,A good place for chinese food service very good,9,1,1
97.51.1,97.51,They serve delectable Cantonese dishes,5,1,1
97.52.1,97.52,Good food service just okay,5,1,1
97.54.1,97.54,Good food but quite expensive,5,1,1
97.55.1,97.55,Overall good service bit too slow,6,1,1
97.56.1,97.56,Good roasted duck thin skin,5,1,1
97.57.1,97.57,best Cantonese food in the city,6,1,1
97.58.1,97.58,Delicious food but too expensive,5,1,1
97.59.1,97.59,Good taste should try once,5,1,1
97.6.5,97.6,Good food affordable,3,1,1
97.61.1,97.61,Good food good price,4,1,1
97.62.1,97.62,Nice food nice place,4,1,1
97.65.1,97.65,Poor service and food for foreign,6,0,0
97.67.1,97.67,Pricey but worthy,3,1,1
97.68.1,97.68,Best dimsum in the city,5,1,1
97.69.1,97.69,Good food and services,4,1,1
97.7.6,97.7,Good food and service,4,1,1
97.71.1,97.71,Luxury Chinese Restaurant,3,1,1
97.73.1,97.73,Best dimsum for now,4,1,1
97.74.1,97.74,Great food and service,4,1,1
97.75.1,97.75,Good food good place,4,1,1
97.78.1,97.78,So so food okay,4,1,1
97.79.1,97.79,Fresh and delicious meals,4,1,1
