sentence_id,review_id,review,word_count
98.29.1,98.29,lunch dinner time,3
98.31.1,98.31,good food rather high price,5
98.32.1,98.32,got order wrong tried charge change correct one,8
98.33.1,98.33,far good,2
98.33.2,98.33,normal standard food,3
98.34.1,98.34,meal ok,2
98.35.1,98.35,ok food slow serving pricey,5
98.36.1,98.36,tasty delicious,2
98.37.1,98.37,good food clean fast service,5
98.38.1,98.38,service good,2
98.39.1,98.39,noodle better broken rice,4
98.4.2,98.4,customer friendly staff,3
98.41.1,98.41,food good ad,3
98.43.1,98.43,good high price,3
98.48.1,98.48,food okay,2
98.49.1,98.49,favorite place,2
98.5.10,98.5,need improvement hygiene,3
98.61.1,98.61,good com tam,3
98.74.1,98.74,next railroad see train passing sometimes,6
98.74.2,98.74,said food set one dish traditional betna food,8
98.74.3,98.74,taste also suit taste korean well,6
98.85.1,98.85,variety dish come one bowl,5
98.85.2,98.85,bad grab bite eat meal,5
98.88.1,98.88,delicious vietnamese delicious foreigner korean friend said expensive,8
98.104.1,98.104,seems gum sweat chain store various kind gum sweat,9
98.104.2,98.104,neat cool,2
98.136.1,98.136,menu easy understand picture,4
98.136.2,98.136,railroad track right next store enjoy meal watching train,9
98.148.1,98.148,mediocre fusion restaurant,3
98.148.2,98.148,staff friendly facility clean food tasty,6
98.153.1,98.153,taste fit japanese,3
102.1.1,102.1,price bit higher outside airport depending time take food ready,10
102.1.2,102.1,today everything went smooth plate full food ready time,9
102.1.3,102.1,fry nicely seasoned,3
102.1.4,102.1,chicken spicy full meat,4
102.1.5,102.1,burger bacon looked like slapped around still tasted good,9
102.1.6,102.1,didnt room tart,3
102.2.1,102.2,eat many time chicken best today eat cashier bed temper never meet meet like,14
102.3.1,102.3,casual okay quick bite airport tam son nhat international arrival,10
102.3.2,102.3,price stretched airport price,4
102.3.3,102.3,seating area left counter,4
102.6.1,102.6,fried chicken shop outside first floor airport fried chicken juicy delicious french fry thick set meal filling,17
102.8.1,102.8,located outside hall first floor airport,6
102.8.2,102.8,sink seating area,3
102.8.3,102.8,fried chicken delicious,3
103.1.2,103.1,mcdonalds vietnam good many option many canada also specialty item,10
103.1.3,103.1,see happy meal toy exact,5
103.1.4,103.1,fried chicken glorious,3
103.2.1,103.2,staff atitude rude,3
103.2.2,103.2,serve food customer following number serve want serve even though meal,11
103.2.3,103.2,waiting long morning even though  customer,6
103.2.4,103.2,food safety control low guess worse south asian macd,9
103.2.5,103.2,visited almost asian country macd never regret,7
103.2.6,103.2,first time,2
103.2.7,103.2,egg many,2
103.2.8,103.2,got diarrhea days,3
103.3.1,103.3,mcdonald country far service tsn domestic airport branch,8
103.3.2,103.3,order delivered incomplete mins,4
103.3.3,103.3,worse chicken delivered mins late inform cooking batch chicken worst manager rude asked utensil chicken newly cooked told give fork knife,21
103.3.4,103.3,short use hand choose completely lost appetite,7
103.4.1,103.4,arrived  pm busy time,4
103.4.2,103.4,staff informed u spicy chicken ordered disappointing took  minute get fried chicken fry also came greasy undercooked,17
103.4.3,103.4,terrible experience group traveler limited time sleep flight,8
103.5.1,103.5,mcdonalds airport,2
103.5.2,103.5,arrived bit early came food kill time,7
103.5.3,103.5,like self service store table already dirty seat,8
103.5.4,103.5,wifi need input personal information like email phone number access ,10
103.5.5,103.5,actually input random information access right away,7
103.6.1,103.6,staff untrained running around like headless chicken,7
103.6.2,103.6,waited order  minute witnessed transferring food item one bag another constantly idea fulfill order competently,15
103.6.3,103.6,saw one staff run front counter mcflurry hand exclaiming whose whilst visibly showing confusion lack awareness understanding even made mcflurry first place,22
103.7.1,103.7,another mcdonalds located inside airport,5
103.7.2,103.7,spacious outside area staff seem confused,6
103.7.3,103.7,busy serving time quick,4
103.7.4,103.7,use app get lot deal promotion,6
103.8.1,103.8,amazing friendly service everything fresh thank,6
103.9.1,103.9,staff bother greet talk ordered,5
103.9.2,103.9,food terribly cold,3
103.9.3,103.9,cannot hold candle macd country,5
103.1.5,103.1,first day nice start day great food little confused currency language amazed different condiment,14
103.11.1,103.11,charged extra adding mayonnaise burger pump mayonaise outside,8
103.11.2,103.11,quite understand logic pricing,4
103.12.1,103.12,delicious fast food feeling hungry,5
103.12.2,103.12,close airport,2
103.12.3,103.12,staff friendly speak english ask need,6
103.13.1,103.13,good friendly staff,3
103.13.2,103.13,quite slow term fastfood,4
103.13.3,103.13,take  min burger egg cheese,5
103.14.1,103.14,waited  minute breakfast served half cooked egg,7
103.15.1,103.15,food staff good,3
103.15.2,103.15,mcfluri oreo nice,3
103.15.3,103.15,air condition good wifi,4
103.16.1,103.16,good location good staff good food except chip good small soft good quality potato,14
103.17.1,103.17,lounge access purchase available pay food drink wifi printing make delay much easier handle foreign country,16
103.18.1,103.18,price affordable friendly staff,4
103.19.1,103.19,easy arrive motorbike car,4
103.19.2,103.19,stay tight line local cut line,6
103.19.3,103.19,personal space boundary different compared culture,6
103.19.4,103.19,check fast,2
103.19.5,103.19,restaurant lot item  pm,4
103.19.6,103.19,item expensive like airport,4
103.2.9,103.2,near domestic terminal one favorite place stop flight,8
103.2.10,103.2,food always prepared fresh order,5
103.2.11,103.2,mean filet fish day,4
103.2.12,103.2,place filet fish sitting around stale old time get,9
103.2.13,103.2,friendly staff pretty fast,4
103.2.14,103.2,dining area inside small seating patio mind outside,8
103.21.1,103.21,good place wait plane,4
103.22.1,103.22,could  star definitely get,4
103.23.1,103.23,aromatic espresso coffee saw mcdonald tn sn nht gastronomic street garden modern town,13
103.23.2,103.23,thought city probably never go sleep,6
103.24.1,103.24,well food normal coca tasted really bad worst problem,9
103.24.2,103.24,mouse running restaurant ran staff professional little sorry one waitress reduction commercial gesture nothing,14
103.24.3,103.24,well come back mcdonals restaurant vietnam,6
103.25.3,103.25,employee speak english,3
103.25.4,103.25,next terminal,2
103.25.5,103.25,mcdonalds little bit hidden need use google want know located ask someone,12
103.25.6,103.25,never overcrowded also mcdonalds small one compared mcdonalds city,9
103.25.7,103.25,recommend food,2
103.25.8,103.25,well made like every mcdonalds vietnam better taste know america europe,11
103.25.9,103.25,also terminal monitor order food computer without saying anything cashier,10
103.26.2,103.26,said open am,3
103.26.3,103.26,waited till am hope catch food flight,7
103.26.4,103.26,open ,1
103.27.1,103.27,open   suitable people arrive airport late,6
103.27.2,103.27,food cheap delicious,3
103.27.3,103.27,howrver fewer choice compare mcdonalds city,6
103.28.1,103.28,hub vietnam southern part demestic air,6
103.29.1,103.29,seven sea entertainment licensed english translation magical girl site manga series,11
103.29.2,103.29,may  official english translation magical girl site volume ,8
103.29.3,103.29,volume  scheduled release september   volume  set january  ,7
103.29.4,103.29,fan translation project keeping japanese chapter release,7
103.3.5,103.3,finally horrific experience danang airport burger king last night could finally good burger  day eating vietnamese food,17
103.3.6,103.3,good price well organized kitchen clean,6
103.31.1,103.31,open   great late flight super early one,7
103.31.2,103.31,coffee nice chicken nugget piping hot,6
103.32.1,103.32,restuarant clean,2
103.32.2,103.32,breakfast sandwich taste exactly like u mcdonald,7
103.32.3,103.32,downside iced coffee,3
103.32.4,103.32,sooo much ice,3
103.32.5,103.32,basically cup ice,3
103.33.1,103.33,conveniently located next airport,4
103.33.2,103.33,accept contactless payment time writing,5
103.33.3,103.33,staff helpful polite,3
103.34.1,103.34,resturaunt bit dirty,3
103.34.2,103.34,typical mcdonald experience,3
103.35.1,103.35,unfriendly unhelpful personal,3
103.35.2,103.35,poor layout actually connected international flight terminal,7
103.35.3,103.35,toilet dirty smelly standard,4
103.36.1,103.36,good quick service,3
103.38.1,103.38,please update hour excited grab food closed despite   claim,9
103.39.1,103.39,basic simple airport,3
103.39.2,103.39,functional bearable,2
103.39.3,103.39,expect typical luxury modern airport,5
103.4.4,103.4,open   suitable people arrive airport late,6
103.4.5,103.4,food cheap delicious,3
103.41.1,103.41,first place eaten arriving ho chi minh city,8
103.41.2,103.41,super fast service excellent food quality,6
103.43.1,103.43,open  hr even covid,4
103.44.1,103.44,good airport international,3
103.44.2,103.44,take taxi right price,4
103.44.3,103.44,food store included,3
103.45.1,103.45,upgrading parking area service,4
103.45.2,103.45,airline please choose cheap one,5
103.45.3,103.45,make wait check  min delay,5
103.46.1,103.46,delicious tiramisu passion pop chiller,5
103.47.1,103.47,clean place good service,4
103.47.2,103.47,little small many people airport,5
103.48.1,103.48,staff friendly professional,3
103.48.2,103.48,confusing upselling making order wrong thing need,7
103.49.1,103.49,wifi guy need make long video call,7
103.5.6,103.5,good eat,2
103.51.1,103.51,superb staff excellent service,4
103.51.2,103.51,addittionally clever handle waste desposal missing american mcdonalds resturants,9
103.52.1,103.52,best chicken sandwich ever better chic fill poppeys hand,9
103.53.1,103.53,free wifi coffee puro gusto coffee shop suck snack ok,10
103.54.1,103.54,nice place good food,4
103.54.2,103.54,minus offer big mac morning,5
103.55.1,103.55,maccy d ho chi minh,5
103.55.3,103.55,wanted taste home,3
103.55.4,103.55,yh fun,2
103.56.1,103.56,good service warm staff great food,6
103.56.2,103.56,child favorite place,3
103.57.1,103.57,tired customer come flight family please help ordering using machine easy,11
103.59.1,103.59,usual mcdonald also easy use screen english work well nice open hours best part,14
103.6.4,103.6,great music bad morning,4
103.61.1,103.61,easy finding airport,3
103.62.1,103.62,wifi free supply charge free good terminal,7
103.63.1,103.63,good customer service accommodate u well,6
103.64.1,103.64,great location convenient grab quick delicious bite flight,8
103.65.1,103.65,near domestic terminal quite convinient little bit crowded,8
103.67.1,103.67,know mcdonalds global chained store,5
103.67.2,103.67,chicken one delicious mcdonalds ive ever,6
103.68.1,103.68,nothing much see,3
103.68.2,103.68,overpriced average pho though,4
103.69.1,103.69,big foreign brand came vietnam couple year ago medium quality voted,11
103.7.5,103.7,great place grad fast meal boarding,6
103.71.1,103.71,visited open,2
103.72.1,103.72,upgrading way,2
103.72.2,103.72,still need improvement handle domestic flight,6
103.73.1,103.73,food beverage awful price unreasonably high,6
103.74.1,103.74,much place sit,3
103.75.1,103.75,vietnam home ph xoi eat local,6
103.76.1,103.76,small nice,2
103.77.1,103.77,food greasy chicken full oil basically inedible,7
103.78.1,103.78,good fast food taste mcdonald usa,6
103.81.1,103.81,good place sit friend,4
103.82.1,103.82,look like domestic terminal better international terminal,7
103.83.1,103.83,fast clean quick meal flight,5
103.84.1,103.84,good place making appointment airport,5
103.85.1,103.85,least know gonna get,4
103.86.1,103.86,good place near airport,4
103.87.1,103.87,place clean,2
103.89.1,103.89,music loud service good,4
103.9.4,103.9,constant reliable,2
103.93.1,103.93,place h open,3
103.94.1,103.94,good place child,3
103.97.1,103.97,fault maccy,2
103.99.1,103.99,lounge upgraded,2
103.1.6,103.1,quick meal flight,3
103.101.1,103.101,good western food,3
103.102.1,103.102,looooooooong queue security gate,4
103.103.1,103.103,good service,2
103.104.1,103.104,old still great,3
103.105.1,103.105,service good,2
103.106.1,103.106,far good,2
103.107.1,103.107,expensive got,2
103.108.1,103.108,tan son nhat airport early morning,6
103.11.3,103.11,delicious hamburger chip,3
103.113.1,103.113,friendly team speck english,4
103.115.1,103.115,marrison thot,2
103.118.1,103.118,service good,2
103.12.4,103.12,fast food,2
103.121.1,103.121,waited long,2
103.124.1,103.124,clean comfortable,2
103.128.1,103.128,love mcdonal,2
103.134.1,103.134,patty cheeseburger,2
103.151.1,103.151,fast cheap,2
106.1.1,106.1,get negative road first although table empty took least  minute staff clear table u seated,15
106.1.2,106.1,secondly salmon sashimi ordered bone see video,7
106.1.3,106.1,although theatrics looked cool sashimi,5
106.1.4,106.1,thirdly one barbecue table behind u extractor fan highpitched sound coming really annoying positive nigiri pretty good really like green tea,21
106.1.5,106.1,california roll interesting somethings ive never heard would given star liked area mentioned,13
106.2.1,106.2,good taste must dinner,4
106.3.1,106.3,sushi restaurant one favorite eat much want,7
106.3.2,106.3,staff friendly nice,3
106.3.3,106.3,recommend everyone go experience,4
106.4.1,106.4,worst sushi ever ordered california sushi roll salmon top look nice picture arrives half size salmon dark chewy sushi grade ask change brought bad looking sushi basically worst restaurant,29
106.5.1,106.5,located near tan son nhat airport nice place  floor,9
106.5.2,106.5,well trained staff friendly helpful staff remember food often order,10
106.5.3,106.5,take note app golden spoon many promotion voucher,8
106.6.1,106.6,serving fresh tasty dish,4
106.7.1,106.7,quite popular local bad,4
106.7.2,106.7,perhaps  minute walk international terminal layover,6
106.12.1,106.12,good food good service,4
106.13.1,106.13,kind expensive good,3
106.14.1,106.14,good food good service,4
106.17.1,106.17,food delicious,2
106.22.1,106.22,cozy place,2
106.22.2,106.22,read review writing another restaurant several time service always good,10
106.22.3,106.22,ordered buffet waiter practically leave constantly cleaned plate updated water,10
106.22.4,106.22,food delicious fish fresh,4
106.22.5,106.22,general recommend everyone go try,5
